Datetime,Open,High,Low,Close,Volume
1710470100000,3813.77,3817.54,3811.82,3812.12,4366.750
1710470100000,3813.77,3817.54,3811.82,3812.33,4375.772
1710470100000,3813.77,3817.54,3811.82,3812.34,4377.179
1710470100000,3813.77,3817.54,3811.82,3812.33,4377.398
1710470100000,3813.77,3817.54,3811.82,3812.34,4387.639
1710470100000,3813.77,3817.54,3811.82,3812.33,4389.458
1710470100000,3813.77,3817.54,3811.82,3812.16,4410.927
1710470100000,3813.77,3817.54,3811.82,3812.16,4410.927
1710470160000,3812.15,3812.15,3811.84,3811.84,2.179
1710470160000,3812.15,3812.15,3811.49,3811.49,16.610
1710470160000,3812.15,3812.15,3811.49,3811.50,32.073
1710470160000,3812.15,3812.15,3810.76,3810.76,53.764
1710470160000,3812.15,3812.15,3810.76,3810.77,61.677
1710470160000,3812.15,3812.15,3810.52,3810.52,68.425
1710470160000,3812.15,3812.15,3810.38,3810.38,71.087
1710470160000,3812.15,3812.15,3810.37,3810.92,139.694
1710470160000,3812.15,3812.15,3810.37,3811.56,154.156
1710470160000,3812.15,3812.15,3810.37,3811.84,156.560
1710470160000,3812.15,3812.68,3810.37,3812.67,270.527
1710470160000,3812.15,3812.68,3810.37,3812.67,273.400
1710470160000,3812.15,3812.68,3810.37,3812.67,274.465
1710470160000,3812.15,3813.44,3810.37,3813.43,380.777
1710470160000,3812.15,3813.92,3810.37,3813.92,383.775
1710470160000,3812.15,3814.04,3810.37,3814.04,385.266
1710470160000,3812.15,3814.04,3810.37,3814.03,389.744
1710470160000,3812.15,3814.04,3810.37,3813.00,472.344
1710470160000,3812.15,3814.04,3810.37,3814.03,480.996
1710470160000,3812.15,3814.04,3810.37,3814.03,487.585
1710470160000,3812.15,3814.04,3810.37,3813.55,504.438
1710470160000,3812.15,3814.04,3810.37,3812.98,512.999
1710470160000,3812.15,3814.04,3810.37,3812.91,548.058
1710470160000,3812.15,3814.04,3810.37,3812.90,548.084
1710470160000,3812.15,3814.04,3810.37,3813.41,559.119
1710470160000,3812.15,3814.04,3810.37,3813.40,560.711
1710470160000,3812.15,3814.04,3810.37,3812.90,572.030
1710470160000,3812.15,3814.04,3810.37,3812.45,604.234
1710470160000,3812.15,3814.04,3810.37,3812.86,608.824
